smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C1COCO1.O=[PH](O)O,8.74074074074074,8.74074074074074,0.5,-3.1296296296296293,0.4556136642184345,17.22222222222222,156.074,147.00199999999998,156.018760018,56,0,0.31350981150851437,-0.3530353505749712,0.3530353505749712,0.31350981150851437,1.2222222222222223,1.5555555555555556,1.6666666666666667,31.139145429867607,10.818323674812085,1.9337705881066907,-1.7564562557132937,1.9812890804675551,-1.7851652399528803,7.304289419730431,0.0691919398215528,2.1129071059064395,1.4799999818000003e-07,68.66265217196427,7.112884175122364,4.740492405951148,5.740492405951148,4.232050807568877,2.3060382791111413,3.60871376057492,1.2169218969605395,1.7820702686306502,0.5386751345948129,0.5386751345948129,0.2946278254943948,0.2946278254943948,0.06999999999999995,109.87116950713485,9.069999999999999,6.193915737298636,11.567379876988433,53.162738556880534,19.26054911310505,6.792942306099827,0.0,0.0,0.0,8.254871228598537,4.565048284931329,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,23.82559739803638,8.254871228598537,0.0,0.0,0.0,0.0,20.006706235125662,0.0,0.0,0.0,0.0,0.0,0.0,8.254871228598537,29.793529440630614,14.038774192531427,0.0,0.0,0.0,0.0,0.0,0.0,75.99000000000001,8.254871228598537,0.0,0.0,0.0,6.792942306099827,13.213763929025836,0.0,0.0,0.0,0.0,23.82559739803638,18.185185185185183,0.0,14.314814814814815,0.0,0.0,0.0,0.0,0.0,2.0555555555555554,-3.1296296296296293,1.0,9,2,5,0,1,1,0,0,0,0,0,0,3,2,6,1,0,0,1,1,0,0,6.242090637477625,1,-0.6486000000000001,30.21009999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1COCO1.CP(=O)(O)O,9.32638888888889,9.32638888888889,0.5,-3.6388888888888893,0.49149184892035486,17.9,170.101,159.01299999999998,170.034410082,62,0,0.3220163369068825,-0.3530353505749712,0.3530353505749712,0.3220163369068825,1.3,1.6,1.7,31.190741444777885,10.818323674812085,1.952674906701792,-1.8412072967724495,2.2622897062149523,-1.785165239952877,7.503541431161635,0.06919168243584045,2.067532556796206,1.6199999822700005e-07,98.94205536176516,8.035533905932738,5.687706001451106,6.582133192451022,4.5,2.6844883197142653,4.7440638823842916,1.769663932246076,3.4402963744872608,0.5386751345948129,0.5386751345948129,0.2946278254943948,0.2946278254943948,0.06999999999999995,134.3896161917534,10.069999999999999,4.820134032505637,15.692655602628292,59.112575750773004,19.26054911310505,6.792942306099827,0.0,0.0,0.0,7.595762326787885,4.565048284931329,0.0,0.0,0.0,0.0,0.0,6.664825604232536,13.213763929025836,23.82559739803638,7.595762326787885,0.0,0.0,0.0,0.0,26.6715318393582,0.0,0.0,0.0,0.0,0.0,0.0,7.595762326787885,36.45835504486315,14.038774192531427,0.0,0.0,0.0,0.0,0.0,0.0,75.99000000000001,7.595762326787885,4.565048284931329,0.0,0.0,6.792942306099827,19.87858953325837,0.0,0.0,0.0,0.0,19.26054911310505,18.770833333333336,0.0,15.26388888888889,0.0,0.0,0.0,0.0,0.0,2.9097222222222223,-3.6388888888888893,1.0,10,2,5,0,1,1,0,0,0,0,0,0,3,2,6,1,0,0,1,1,0,0,4.853874970733175,1,-0.21540000000000004,34.73909999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1COCO1.O=P(O)(O)O,8.881944444444445,8.881944444444445,0.5,-4.638888888888889,0.40795418969297975,17.9,172.073,163.00099999999998,172.013674638,62,0,0.46647404666265296,-0.3530353505749712,0.46647404666265296,0.3530353505749712,1.1,1.4,1.5,31.204228788680112,10.818323674812106,1.9976718382015446,-1.8202531058380442,2.2534857757205944,-1.7851652399528786,7.447136776588765,0.06919060930515526,2.067532556796206,1.6199999822700005e-07,98.28703332971156,8.035533905932738,5.134919596951065,6.02934678795098,4.5,2.437274724214307,4.002423095884418,1.4476248427037766,2.4741791058603613,0.5386751345948129,0.5386751345948129,0.2946278254943948,0.2946278254943948,0.02999999999999995,134.3896161917534,10.03,4.785946240739629,15.68520594129062,57.62853764669965,24.153960715857526,6.792942306099827,0.0,0.0,0.0,7.822697123132171,0.0,4.565048284931329,0.0,0.0,0.0,0.0,0.0,13.213763929025836,28.719009000788855,7.822697123132171,0.0,0.0,0.0,0.0,20.006706235125662,0.0,0.0,0.0,0.0,0.0,0.0,7.822697123132171,34.68694104338309,14.038774192531427,0.0,0.0,0.0,0.0,0.0,0.0,96.22000000000001,7.822697123132171,0.0,0.0,0.0,6.792942306099827,13.213763929025836,0.0,0.0,0.0,0.0,28.719009000788855,18.32638888888889,0.0,21.5625,0.0,0.0,0.0,0.0,0.0,2.0555555555555554,-4.638888888888889,1.0,10,3,6,0,1,1,0,0,0,0,0,0,3,3,7,1,0,0,1,1,0,0,4.8003040794618475,1,-0.9379,31.03389999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1COCO1.CP(C)C,4.722222222222222,4.722222222222222,0.37962962962962976,0.37962962962962976,0.48510047920569305,17.333333333333332,150.158,135.03799999999998,150.08096635,56,0,0.14643943241910296,-0.3530353505749712,0.3530353505749712,0.14643943241910296,1.0,1.3333333333333333,1.4444444444444444,31.130921263299335,10.818323674812097,1.9337828606141703,-1.8120835534516055,2.141629381200273,-1.7851652399528801,7.546157432526019,0.06919295639061113,2.1129071059064395,1.4799999811600002e-07,42.655022032053594,7.112884175122364,6.3850305199873265,7.279457710987242,4.232050807568877,2.9963413248791255,5.679622897878874,2.2759884976253577,4.959270070625106,0.5386751345948129,0.5386751345948129,0.2946278254943948,0.2946278254943948,0.35,109.87116950713485,9.35,6.469760479041915,11.763223862346058,58.29073743969959,9.473725907600098,6.792942306099827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9215880923435105,0.0,19.994476812697606,0.0,13.213763929025836,9.473725907600098,7.9215880923435105,0.0,0.0,0.0,0.0,40.00118304782327,0.0,0.0,0.0,0.0,0.0,0.0,7.9215880923435105,40.00118304782327,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,14.714530398443337,13.213763929025836,0.0,0.0,0.0,19.994476812697606,9.473725907600098,9.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.749999999999998,0.37962962962962976,1.0,9,0,2,0,1,1,0,0,0,0,0,0,2,0,3,1,0,0,1,1,0,0,6.721362275449101,1,1.3483999999999998,41.463000000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1COCO1.O=[PH](F)F,9.87962962962963,9.87962962962963,0.5,-4.12962962962963,0.5008225100361411,17.22222222222222,160.05599999999998,152.99999999999997,160.010087154,56,0,0.39128007366190254,-0.3530353505749712,0.39128007366190254,0.3530353505749712,1.2222222222222223,1.5555555555555556,1.6666666666666667,31.171278410862445,10.818323674812097,1.9337960732641415,-1.7564562296893234,2.201132325898043,-1.7851652399528795,7.317607586378299,0.06919230916278084,2.1129071059064395,1.4799999818000003e-07,73.51740514423761,7.112884175122364,4.601994160969686,5.601994160969685,4.232050807568877,2.2367891566204103,3.4009663931027276,1.1600796325161473,1.611543475297474,0.5386751345948129,0.5386751345948129,0.2946278254943948,0.2946278254943948,0.009999999999999953,109.87116950713485,9.009999999999998,6.134843945068663,11.526727024991931,51.97668290361058,9.473725907600098,6.792942306099827,0.0,0.0,0.0,8.422417534876345,4.565048284931329,0.0,8.393811265688951,0.0,0.0,0.0,0.0,13.213763929025836,22.43258545822038,8.422417534876345,0.0,0.0,0.0,0.0,20.006706235125662,0.0,0.0,0.0,0.0,8.393811265688951,0.0,8.422417534876345,20.006706235125662,14.038774192531427,0.0,0.0,0.0,0.0,0.0,0.0,35.53,8.422417534876345,8.393811265688951,0.0,0.0,6.792942306099827,13.213763929025836,0.0,0.0,0.0,0.0,14.038774192531427,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0555555555555554,-4.12962962962963,1.0,9,0,3,0,1,1,0,0,0,0,0,0,3,0,6,1,0,0,1,1,0,0,6.14166043834096,1,1.3058,27.988499999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1COCO1.CN(C)[PH](=N)N(C)C,7.435185185185185,7.435185185185185,0.5,-1.1069958847736627,0.6865578217927634,16.53846153846154,209.23000000000002,189.07,209.12931350999997,80,0,0.14643943241910296,-0.3530353505749712,0.3530353505749712,0.14643943241910296,1.0,1.3846153846153846,1.4615384615384615,31.120844166534287,10.818323674812097,1.9632099229743096,-2.183669807717154,2.2441227853320402,-2.1017286479796193,7.399150745544567,0.06919275228981896,2.5889804266996768,2.4299999478150015e-07,131.06344050734225,10.267584713501616,8.832244115487285,9.832244115487285,6.053418012614795,4.140768515879041,5.535195706878958,3.0468088908752953,5.482876868375084,1.385888730094771,3.0803159210946864,0.6946278254943947,1.494627825494395,0.06999999999999998,807.7618931302992,13.070000000000002,7.471612103963884,7.164980883934367,80.98277072516126,9.473725907600098,6.792942306099827,0.0,0.0,0.0,0.0,14.502696242648353,0.0,0.0,0.0,0.0,28.19068793070876,0.0,21.228745413815197,9.473725907600098,8.014981484789361,5.161863862805753,9.340832379842599,0.0,0.0,48.19739416583442,0.0,0.0,0.0,0.0,0.0,0.0,8.014981484789361,57.53822654567701,9.473725907600098,5.161863862805753,0.0,0.0,0.0,0.0,0.0,48.790000000000006,8.014981484789361,0.0,0.0,0.0,6.792942306099827,13.213763929025836,0.0,0.0,37.53152031055136,0.0,14.63558977040585,13.314814814814815,0.0,0.0,7.435185185185185,0.0,0.0,0.0,0.0,2.0555555555555554,6.62037037037037,1.0,13,1,5,0,1,1,0,0,0,0,0,0,3,1,6,1,2,0,1,1,0,0,7.511843861446768,1,0.9068700000000002,55.17970000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1CSC1.OB(O)O,7.166666666666667,7.166666666666667,1.4166666666666667,-2.166666666666667,0.376339531465795,15.375,135.981,126.90899999999998,136.03654554800002,48,0,0.6306456328238041,-0.4018195480003625,0.6306456328238041,0.4018195480003625,1.125,1.25,1.25,32.16673349004351,10.28697570624662,1.9507507390557917,-2.0528121102413106,2.140669934738473,-2.0667318782085102,8.000740605619093,0.2779574163458715,1.1883763717345073,1.22499998775e-07,41.03830640231605,6.405777393935816,4.448559689713005,5.265056270640732,3.732050807568877,2.351946938431109,3.5066474768103597,1.3123359878028438,2.5370808591944316,0.5773502691896257,1.7320508075688767,0.1443375672974064,0.4330127018922192,0.2949350649350649,23.767527434690145,8.294935064935062,5.4320164770516355,9.567518864037426,52.90245364945098,15.07206772519801,0.0,0.0,0.0,0.0,7.3212123586851945,0.0,0.0,11.761884949391115,0.0,0.0,17.92652883641959,0.0,0.0,15.07206772519801,19.08309730807631,0.0,0.0,0.0,6.4208216229260096,11.505707213493578,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,33.898987297376785,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,60.69,7.3212123586851945,0.0,0.0,0.0,0.0,0.0,17.92652883641959,0.0,11.761884949391115,0.0,15.07206772519801,0.0,2.0370370370370368,0.0,21.5,0.0,2.8333333333333335,0.0,1.462962962962963,0.0,-2.166666666666667,1.0,8,3,3,0,1,1,0,0,0,0,0,0,4,3,5,1,0,0,1,1,0,0,5.63227799360008,1,-0.9285000000000001,34.35239999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B1OBO1.C1CSC1,4.5,4.5,0.5,0.5,0.4185757860789692,22.0,129.786,121.72199999999998,130.043111296,44,0,0.409631670693676,-0.45841012791196245,0.45841012791196245,0.409631670693676,1.125,1.375,1.375,32.16673347958639,10.13140493191345,2.0233787864764796,-2.0699410438426407,2.1406936150527325,-2.2296903429428463,8.000742153075276,0.3464320165221152,1.1238561897747248,7.99999992e-08,39.24511249783653,5.6568542494923815,4.760278777324327,5.576775358252053,4.0,2.7320508075688776,3.8867513459481287,1.6098763771484472,2.8346212485400355,0.9106836025229591,2.0653841409022102,0.22767090063073975,0.5163460352255526,0.39987012987012965,28.09640474436812,6.51891958950927,4.295574711621771,2.6447988531654034,54.92770020314355,9.143706628501286,0.0,0.0,0.0,0.0,15.370306942097555,0.0,0.0,11.761884949391115,0.0,0.0,17.92652883641959,0.0,0.0,9.143706628501286,27.13219189148867,0.0,0.0,0.0,6.4208216229260096,11.505707213493578,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,26.876014155591132,9.143706628501286,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,15.370306942097555,0.0,17.92652883641959,0.0,11.761884949391115,9.143706628501286,0.0,9.0,2.0370370370370368,0.0,0.0,0.0,2.8333333333333335,0.0,1.462962962962963,0.0,1.0,1.0,8,0,2,0,2,2,0,0,0,0,0,0,3,0,5,2,0,0,2,2,0,0,3.5003132669739743,2,-0.3105000000000002,38.41000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C1CSC1.OBO,7.125,7.125,0.75,-0.75,0.4175257945563538,15.714285714285714,119.98199999999997,110.90999999999998,120.041630928,42,0,0.43207855527278805,-0.4299027986101273,0.43207855527278805,0.4299027986101273,1.2857142857142858,1.4285714285714286,1.4285714285714286,32.16673340650886,10.451538974786192,1.9502962785662108,-2.0528121095125265,2.1406607396991717,-1.9366714835429502,8.000739779776705,0.44787586842397065,1.272905595320056,1.0999999874583335e-07,28.115877901113386,5.535533905932738,4.131102606209969,4.947599187137695,3.414213562373095,2.2098058012233017,3.3645063396025527,1.1073471825263776,2.3320920539179664,0.5773502691896257,1.7320508075688767,0.1443375672974064,0.4330127018922192,0.33493506493506486,19.093583929800843,7.334935064935065,6.334935064935064,6.334935064935065,48.237810594215546,10.048045150132006,0.0,0.0,0.0,0.0,7.685153471048777,0.0,0.0,11.761884949391115,0.0,0.0,17.92652883641959,0.0,0.0,10.048045150132006,19.447038420439892,0.0,0.0,0.0,6.4208216229260096,11.505707213493578,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,29.238905834674362,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,40.46,7.685153471048777,0.0,0.0,0.0,0.0,0.0,17.92652883641959,0.0,11.761884949391115,0.0,10.048045150132006,0.0,2.0370370370370368,0.0,14.25,0.0,2.8333333333333335,0.0,1.462962962962963,0.0,-0.75,1.0,7,2,2,0,1,1,0,0,0,0,0,0,3,2,4,1,0,0,1,1,0,0,6.638048191696986,1,-0.6392,33.52859999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C1CSC1.FBF,9.625,9.625,1.4166666666666667,-1.75,0.4384747168999052,15.714285714285714,123.964,116.908,124.032958064,42,0,0.5209343294036364,-0.29099342678327694,0.5209343294036364,0.29099342678327694,1.2857142857142858,1.4285714285714286,1.4285714285714286,32.16673344449195,10.550128086461264,1.950303187001544,-2.0528121094414558,2.140667914368746,-1.936671474203555,8.000739843408729,0.7123066262455089,1.272905595320056,1.0999999874583335e-07,28.115877901113386,5.535533905932738,3.9926043612285076,4.809100942156233,3.414213562373095,2.1118727530144743,3.2665732913937253,1.0669410807442892,2.291685952135878,0.5773502691896257,1.7320508075688767,0.1443375672974064,0.4330127018922192,0.2749350649350648,19.093583929800843,7.2749350649350655,6.274935064935064,6.274935064935065,47.00906176492481,0.0,0.0,0.0,0.0,0.0,7.833722024429326,8.631317787192485,0.0,11.761884949391115,0.0,0.0,17.92652883641959,0.0,0.0,8.631317787192485,19.59560697382044,0.0,0.0,0.0,6.4208216229260096,11.505707213493578,0.0,0.0,0.0,0.0,8.631317787192485,0.0,11.761884949391115,19.339429237922904,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,7.833722024429326,8.631317787192485,0.0,0.0,0.0,0.0,17.92652883641959,0.0,11.761884949391115,0.0,0.0,19.25,2.0370370370370368,0.0,0.0,0.0,2.8333333333333335,0.0,1.462962962962963,0.0,-1.75,1.0,7,0,0,0,1,1,0,0,0,0,0,0,1,0,4,1,0,0,1,1,0,0,6.521392162012384,1,1.3152,31.306999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B1OCCO1.C1CSC1,4.722222222222222,4.722222222222222,0.5,0.5,0.46125174888410786,23.11111111111111,146.01999999999998,134.932,146.057280992,52,0,0.43769101851824654,-0.411634211728445,0.43769101851824654,0.411634211728445,1.1111111111111112,1.5555555555555556,1.6666666666666667,32.166733550850566,10.426618593673389,1.977264587063769,-2.052812109549638,2.1407111581885876,-1.936671484104938,8.00074136378603,0.36498623644491496,2.067532556796206,9.224999886825e-08,52.368694090068814,6.363961030678929,5.467385558510875,6.283882139438601,4.5,3.2320508075688776,4.386751345948128,1.9002735374145523,3.1250184088061403,1.1160254037844388,2.27072594216369,0.43896539279180125,0.727640527386614,0.3349350649350648,134.3896161917534,7.442059538007868,5.146028238592986,3.8385212864469773,60.60048662410126,9.308716268050691,0.0,0.0,0.0,0.0,7.685153471048777,0.0,0.0,11.761884949391115,0.0,0.0,17.92652883641959,0.0,13.213763929025836,9.308716268050691,19.447038420439892,0.0,0.0,0.0,6.4208216229260096,24.719471142519414,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,32.40462461356819,9.308716268050691,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,7.685153471048777,13.213763929025836,17.92652883641959,0.0,11.761884949391115,0.0,9.308716268050691,9.444444444444445,2.0370370370370368,0.0,0.0,0.0,2.8333333333333335,0.0,1.462962962962963,1.5555555555555556,0.5,1.0,9,0,2,0,2,2,0,0,0,0,0,0,3,0,4,2,0,0,2,2,0,0,4.25522761509764,2,0.4229999999999998,40.99500000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C1CSC1.F[B-](F)F,9.666666666666666,9.666666666666666,1.4166666666666667,-3.666666666666667,0.4657703414889196,16.5,141.954,135.906,142.02408483191,49,1,0.4137587507804041,-0.4712529169268013,0.4712529169268013,0.4137587507804041,1.125,1.25,1.25,32.166733547398046,10.460683077444264,1.9503454821740576,-2.052812110639767,2.140694841731107,-1.9366714872691848,8.000740716607956,0.535158033592829,1.1883763717345073,1.22499998775e-07,41.03830640231605,6.405777393935816,4.240812322240813,5.057308903168538,3.732050807568877,2.2320039398976026,3.3867044782768545,1.213361655941765,2.438106527333353,0.5773502691896257,1.7320508075688767,0.1443375672974064,0.4330127018922192,0.2049350649350648,23.767527434690145,8.204935064935063,5.343728821018557,9.50712677946738,51.05933040551488,12.946976680788726,0.0,0.0,0.0,0.0,7.544065188756019,0.0,0.0,11.761884949391115,0.0,0.0,17.92652883641959,0.0,0.0,12.946976680788726,19.305950138147132,0.0,0.0,0.0,6.4208216229260096,11.505707213493578,0.0,0.0,0.0,0.0,12.946976680788726,0.0,11.761884949391115,19.049772402249594,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,7.544065188756019,12.946976680788726,0.0,0.0,0.0,0.0,17.92652883641959,0.0,11.761884949391115,0.0,0.0,29.0,2.0370370370370368,0.0,0.0,0.0,2.8333333333333335,0.0,1.462962962962963,0.0,-3.666666666666667,1.0,8,0,0,0,1,1,0,0,0,0,0,0,1,0,5,1,0,0,1,1,0,0,5.480618497634907,1,2.0031,31.019999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
